Step,Action,Node,StackState,VisitedSet
31,Visit,39,"[46, 58, 74, 93, 77, 5, 36, 92]","[97, 18, 5, 39, 40, 26, 10, 27, 12, 76, 94, 30]"
32,Push,99,"[99, 46, 58, 74, 93, 77, 5, 36, 92]","[97, 18, 5, 39, 40, 26, 10, 27, 12, 76, 94, 30]"
33,Visit,99,"[46, 58, 74, 93, 77, 5, 36, 92]","[97, 99, 5, 39, 40, 10, 12, 76, 18, 26, 27, 94, 30]"
34,Push,96,"[96, 46, 58, 74, 93, 77, 5, 36, 92]","[97, 99, 5, 39, 40, 10, 12, 76, 18, 26, 27, 94, 30]"
35,Visit,96,"[46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 99, 5, 39, 40, 10, 12, 76, 18, 26, 27, 94, 30]"
36,Push,33,"[33, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 99, 5, 39, 40, 10, 12, 76, 18, 26, 27, 94, 30]"
37,Visit,33,"[46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 5, 39, 40, 10, 12, 76, 18, 26, 27, 94, 30]"
38,Push,78,"[78, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 5, 39, 40, 10, 12, 76, 18, 26, 27, 94, 30]"
39,Push,47,"[47, 78, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 5, 39, 40, 10, 12, 76, 18, 26, 27, 94, 30]"
40,Visit,47,"[78, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 5, 39, 40, 10, 12, 76, 47, 18, 26, 27, 94, 30]"
41,Visit,78,"[46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 5, 39, 40, 10, 12, 76, 78, 47, 18, 26, 27, 94, 30]"
42,Push,66,"[66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 5, 39, 40, 10, 12, 76, 78, 47, 18, 26, 27, 94, 30]"
43,Push,60,"[60, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 5, 39, 40, 10, 12, 76, 78, 47, 18, 26, 27, 94, 30]"
44,Visit,60,"[66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 5, 39, 40, 10, 12, 76, 78, 47, 18, 26, 27, 60, 94, 30]"
45,Push,68,"[68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 5, 39, 40, 10, 12, 76, 78, 47, 18, 26, 27, 60, 94, 30]"
46,Push,49,"[49, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 5, 39, 40, 10, 12, 76, 78, 47, 18, 26, 27, 60, 94, 30]"
47,Visit,49,"[68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 26, 27, 60, 94, 30]"
48,Push,67,"[67, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 26, 27, 60, 94, 30]"
49,Visit,67,"[68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 67, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 26, 27, 60, 94, 30]"
50,Push,90,"[90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 67, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 26, 27, 60, 94, 30]"
51,Push,63,"[63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 67, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 26, 27, 60, 94, 30]"
52,Push,52,"[52, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 67, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 26, 27, 60, 94, 30]"
53,Visit,52,"[63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 67, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 52, 26, 27, 60, 94, 30]"
54,Push,63,"[63, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 67, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 52, 26, 27, 60, 94, 30]"
55,Visit,63,"[63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 67, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 52, 26, 27, 60, 94, 30, 63]"
56,Push,89,"[89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 67, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 52, 26, 27, 60, 94, 30, 63]"
57,Push,61,"[61, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 67, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 52, 26, 27, 60, 94, 30, 63]"
58,Visit,61,"[89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 67, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 52, 26, 27, 60, 61, 94, 30, 63]"
59,Push,83,"[83, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 67, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 52, 26, 27, 60, 61, 94, 30, 63]"
60,Visit,83,"[89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 67, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 83, 52, 26, 27, 60, 61, 94, 30, 63]"
61,Push,21,"[21, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[96, 97, 33, 99, 67, 5, 39, 40, 10, 12, 76, 78, 47, 49, 18, 83, 52, 26, 27, 60, 61, 94, 30, 63]"
62,Visit,21,"[89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 83, 21, 26, 27, 94, 30, 96, 97, 33, 99, 39, 40, 47, 49, 52, 60, 61, 63]"
63,Push,89,"[89, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 83, 21, 26, 27, 94, 30, 96, 97, 33, 99, 39, 40, 47, 49, 52, 60, 61, 63]"
64,Visit,89,"[89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 83, 21, 89, 26, 27, 94, 30, 96, 97, 33, 99, 39, 40, 47, 49, 52, 60, 61, 63]"
65,Push,45,"[45, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 83, 21, 89, 26, 27, 94, 30, 96, 97, 33, 99, 39, 40, 47, 49, 52, 60, 61, 63]"
66,Push,31,"[31, 45, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 83, 21, 89, 26, 27, 94, 30, 96, 97, 33, 99, 39, 40, 47, 49, 52, 60, 61, 63]"
67,Visit,31,"[45, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 83, 21, 89, 26, 27, 94, 30, 31, 96, 97, 33, 99, 39, 40, 47, 49, 52, 60, 61, 63]"
68,Push,82,"[82, 45, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 83, 21, 89, 26, 27, 94, 30, 31, 96, 97, 33, 99, 39, 40, 47, 49, 52, 60, 61, 63]"
69,Visit,82,"[45, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 21, 89, 26, 27, 94, 30, 31, 96, 97, 33, 99, 39, 40, 47, 49, 52, 60, 61, 63]"
70,Visit,45,"[89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 21, 89, 26, 27, 94, 30, 31, 96, 97, 33, 99, 39, 40, 45, 47, 49, 52, 60, 61, 63]"
71,Push,62,"[62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 21, 89, 26, 27, 94, 30, 31, 96, 97, 33, 99, 39, 40, 45, 47, 49, 52, 60, 61, 63]"
72,Push,29,"[29, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 21, 89, 26, 27, 94, 30, 31, 96, 97, 33, 99, 39, 40, 45, 47, 49, 52, 60, 61, 63]"
73,Visit,29,"[62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 21, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 99, 39, 40, 45, 47, 49, 52, 60, 61, 63]"
74,Push,87,"[87, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 21, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 99, 39, 40, 45, 47, 49, 52, 60, 61, 63]"
75,Push,57,"[57, 87, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 21, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 99, 39, 40, 45, 47, 49, 52, 60, 61, 63]"
76,Push,20,"[20, 57, 87, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 21, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 99, 39, 40, 45, 47, 49, 52, 60, 61, 63]"
77,Visit,20,"[57, 87, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 99, 39, 40, 45, 47, 49, 52, 60, 61, 63]"
78,Visit,57,"[87, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 99, 39, 40, 45, 47, 49, 52, 57, 60, 61, 63]"
79,Visit,87,"[62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 99, 39, 40, 45, 47, 49, 52, 57, 60, 61, 63]"
80,Push,98,"[98, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 99, 39, 40, 45, 47, 49, 52, 57, 60, 61, 63]"
81,Push,23,"[23, 98, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 99, 39, 40, 45, 47, 49, 52, 57, 60, 61, 63]"
82,Visit,23,"[98, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 99, 39, 40, 45, 47, 49, 52, 57, 60, 61, 63]"
83,Visit,98,"[62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 45, 47, 49, 52, 57, 60, 61, 63]"
84,Push,66,"[66, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 45, 47, 49, 52, 57, 60, 61, 63]"
85,Visit,66,"[62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 45, 47, 49, 52, 57, 60, 61, 63]"
86,Push,51,"[51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 45, 47, 49, 52, 57, 60, 61, 63]"
87,Push,48,"[48, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 45, 47, 49, 52, 57, 60, 61, 63]"
88,Visit,48,"[51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 45, 47, 48, 49, 52, 57, 60, 61, 63]"
89,Push,59,"[59, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 45, 47, 48, 49, 52, 57, 60, 61, 63]"
90,Push,41,"[41, 59, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 45, 47, 48, 49, 52, 57, 60, 61, 63]"
91,Visit,41,"[59, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 57, 60, 61, 63]"
92,Push,58,"[58, 59, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 57, 60, 61, 63]"
93,Visit,58,"[59, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 57, 58, 60, 61, 63]"
94,Visit,59,"[51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 57, 58, 59, 60, 61, 63]"
95,Push,56,"[56, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 57, 58, 59, 60, 61, 63]"
96,Visit,56,"[51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 56, 57, 58, 59, 60, 61, 63]"
97,Push,95,"[95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 56, 57, 58, 59, 60, 61, 63]"
98,Push,74,"[74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 56, 57, 58, 59, 60, 61, 63]"
99,Push,53,"[53, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 56, 57, 58, 59, 60, 61, 63]"
100,Visit,53,"[74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
101,Push,42,"[42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
102,Push,1,"[1, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
103,Visit,1,"[42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
104,Push,2,"[2, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
105,Push,72,"[72, 2, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
106,Visit,72,"[2, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 72, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
107,Push,24,"[24, 2, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 72, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
108,Visit,24,"[2, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 72, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 24, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
109,Push,51,"[51, 2, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 72, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 24, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
110,Push,14,"[14, 51, 2, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 72, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 24, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
111,Push,11,"[11, 14, 51, 2, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 72, 10, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 24, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
112,Visit,11,"[14, 51, 2, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 72, 10, 11, 12, 76, 78, 18, 82, 83, 20, 21, 87, 23, 24, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
113,Visit,14,"[51, 2, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 72, 10, 11, 12, 76, 78, 14, 18, 82, 83, 20, 21, 87, 23, 24, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
114,Push,86,"[86, 51, 2, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 72, 10, 11, 12, 76, 78, 14, 18, 82, 83, 20, 21, 87, 23, 24, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
115,Visit,86,"[51, 2, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 72, 10, 11, 12, 76, 78, 14, 18, 82, 83, 20, 21, 86, 87, 23, 24, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
116,Push,74,"[74, 51, 2, 42, 74, 95, 51, 62, 89, 63, 90, 68, 66, 46, 58, 74, 93, 77, 5, 36, 92]","[1, 66, 67, 5, 72, 10, 11, 12, 76, 78, 14, 18, 82, 83, 20, 21, 86, 87, 23, 24, 89, 26, 27, 29, 94, 30, 31, 96, 97, 33, 98, 99, 39, 40, 41, 45, 47, 48, 49, 52, 53, 56, 57, 58, 59, 60, 61, 63]"
