Step,Action,Node,Neighbor,OldG,NewG,H,NewF,OpenSize
112,Relax,87,307,2147483647,6,225,231,110
113,Relax,87,309,2147483647,10,227,237,111
114,Relax,87,55,2147483647,13,27,40,112
115,Relax,87,60,2147483647,6,22,28,113
116,Relax,87,63,2147483647,13,19,32,114
117,Relax,87,68,2147483647,20,14,34,115
118,Relax,87,71,2147483647,17,11,28,116
119,Relax,87,72,2147483647,23,10,33,117
120,Relax,87,329,2147483647,10,247,257,118
121,Relax,87,78,17,10,4,14,119
122,Relax,87,336,2147483647,24,254,278,120
123,Relax,87,82,2147483647,6,0,6,121
124,Relax,87,83,2147483647,24,1,25,122
125,Relax,87,339,2147483647,24,257,281,123
126,Relax,87,85,2147483647,10,3,13,124
127,Relax,87,86,2147483647,15,4,19,125
128,Relax,87,345,2147483647,5,263,268,126
129,Relax,87,90,2147483647,17,8,25,127
130,Relax,87,98,16,5,16,21,128
131,Relax,87,100,2147483647,17,18,35,129
132,Relax,87,364,2147483647,18,282,300,130
133,Relax,87,374,2147483647,17,292,309,131
134,Relax,87,376,2147483647,14,294,308,132
135,Relax,87,378,2147483647,17,296,313,133
136,Relax,87,131,2147483647,13,49,62,134
137,Relax,87,135,2147483647,20,53,73,135
138,Relax,87,137,2147483647,22,55,77,136
139,Relax,87,143,2147483647,10,61,71,137
140,Relax,87,146,2147483647,17,64,81,138
141,Relax,87,402,2147483647,13,320,333,139
142,Relax,87,404,2147483647,24,322,346,140
143,Relax,87,405,2147483647,11,323,334,141
144,Relax,87,406,2147483647,5,324,329,142
145,Relax,87,407,2147483647,11,325,336,143
146,Relax,87,409,2147483647,13,327,340,144
147,Relax,87,165,2147483647,9,83,92,145
148,Relax,87,167,2147483647,18,85,103,146
149,Relax,87,169,2147483647,20,87,107,147
150,Relax,87,170,2147483647,6,88,94,148
151,Relax,87,171,2147483647,6,89,95,149
152,Relax,87,430,2147483647,10,348,358,150
153,Relax,87,179,2147483647,5,97,102,151
154,Relax,87,438,2147483647,18,356,374,152
155,Relax,87,184,2147483647,20,102,122,153
156,Relax,87,187,2147483647,8,105,113,154
157,Relax,87,444,2147483647,13,362,375,155
158,Relax,87,192,2147483647,18,110,128,156
159,Relax,87,197,2147483647,20,115,135,157
160,Relax,87,455,2147483647,8,373,381,158
161,Relax,87,456,2147483647,24,374,398,159
162,Relax,87,202,2147483647,19,120,139,160
163,Relax,87,458,2147483647,23,376,399,161
164,Relax,87,460,2147483647,9,378,387,162
165,Relax,87,212,2147483647,10,130,140,163
166,Relax,87,468,2147483647,14,386,400,164
167,Relax,87,217,2147483647,13,135,148,165
168,Relax,87,474,2147483647,7,392,399,166
169,Relax,87,219,2147483647,5,137,142,167
170,Relax,87,230,2147483647,6,148,154,168
171,Relax,87,489,2147483647,8,407,415,169
172,Relax,87,235,2147483647,13,153,166,170
173,Relax,87,492,16,13,410,423,171
174,Relax,87,249,2147483647,20,167,187,172
175,Relax,87,254,2147483647,16,172,188,173
176,Pop,82,,,,,,172
177,ReachedGoal,82,,,,,,172
