Step,Action,Node,StackState,VisitedSet
24,Push,47,"[47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
25,Push,30,"[30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
26,Push,28,"[28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
27,Push,27,"[27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
28,Push,16,"[16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
29,Push,11,"[11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
30,Push,78,"[78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
31,Push,73,"[73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
32,Push,52,"[52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
33,Push,21,"[21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
34,Push,14,"[14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
35,Push,13,"[13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
36,Push,3,"[3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
37,Push,1,"[1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
38,Push,1,"[1, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[25, 10]"
39,Visit,1,"[1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
40,Push,95,"[95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
41,Push,91,"[91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
42,Push,66,"[66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
43,Push,63,"[63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
44,Push,51,"[51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
45,Push,46,"[46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
46,Push,45,"[45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
47,Push,39,"[39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
48,Push,34,"[34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
49,Push,31,"[31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
50,Push,27,"[27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
51,Push,26,"[26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
52,Push,21,"[21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
53,Push,14,"[14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
54,Push,4,"[4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
55,Push,3,"[3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
56,Push,85,"[85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
57,Push,84,"[84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
58,Push,80,"[80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
59,Push,70,"[70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
60,Push,56,"[56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
61,Push,31,"[31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
62,Push,30,"[30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
63,Push,21,"[21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
64,Push,20,"[20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
65,Push,9,"[9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
66,Push,2,"[2, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 25, 10]"
67,Visit,2,"[9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
68,Push,59,"[59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
69,Push,55,"[55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
70,Push,52,"[52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
71,Push,34,"[34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
72,Push,11,"[11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
73,Push,5,"[5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
74,Push,94,"[94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
75,Push,91,"[91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
76,Push,79,"[79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
77,Push,71,"[71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
78,Push,67,"[67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
79,Push,63,"[63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
80,Push,59,"[59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
81,Push,54,"[54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
82,Push,26,"[26, 54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10]"
83,Visit,26,"[54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10, 26]"
84,Push,85,"[85, 54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10, 26]"
85,Push,76,"[76, 85, 54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10, 26]"
86,Push,58,"[58, 76, 85, 54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10, 26]"
87,Push,53,"[53, 58, 76, 85, 54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10, 26]"
88,Push,50,"[50, 53, 58, 76, 85, 54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10, 26]"
89,Push,48,"[48, 50, 53, 58, 76, 85, 54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10, 26]"
90,Push,41,"[41, 48, 50, 53, 58, 76, 85, 54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10, 26]"
91,Push,31,"[31, 41, 48, 50, 53, 58, 76, 85, 54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10, 26]"
92,Push,99,"[99, 31, 41, 48, 50, 53, 58, 76, 85, 54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10, 26]"
93,Push,96,"[96, 99, 31, 41, 48, 50, 53, 58, 76, 85, 54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10, 26]"
94,Push,94,"[94, 96, 99, 31, 41, 48, 50, 53, 58, 76, 85, 54, 59, 63, 67, 71, 79, 91, 94, 5, 11, 34, 52, 55, 59, 9, 20, 21, 30, 31, 56, 70, 80, 84, 85, 3, 4, 14, 21, 26, 27, 31, 34, 39, 45, 46, 51, 63, 66, 91, 95, 1, 3, 13, 14, 21, 52, 73, 78, 11, 16, 27, 28, 30, 47, 48, 55, 56, 14, 20, 22, 28, 48, 53, 55, 74, 93, 29, 32, 35, 38, 55, 57, 63, 71]","[1, 2, 25, 10, 26]"
