Step,Action,Node,StackState,VisitedSet
60,Push,96,"[96, 13, 98, 23, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[32, 65, 97, 66, 98, 35, 6, 72, 41, 11, 75, 44, 48, 82, 18, 55, 88, 25, 28, 92, 93, 30]"
61,Push,7,"[7, 96, 13, 98, 23, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[32, 65, 97, 66, 98, 35, 6, 72, 41, 11, 75, 44, 48, 82, 18, 55, 88, 25, 28, 92, 93, 30]"
62,Visit,7,"[96, 13, 98, 23, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[32, 65, 97, 66, 98, 35, 6, 7, 72, 41, 11, 75, 44, 48, 82, 18, 55, 88, 25, 28, 92, 93, 30]"
63,Push,62,"[62, 96, 13, 98, 23, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[32, 65, 97, 66, 98, 35, 6, 7, 72, 41, 11, 75, 44, 48, 82, 18, 55, 88, 25, 28, 92, 93, 30]"
64,Visit,62,"[96, 13, 98, 23, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[32, 65, 97, 66, 98, 35, 6, 7, 72, 41, 11, 75, 44, 48, 82, 18, 55, 88, 25, 28, 92, 93, 30, 62]"
65,Push,24,"[24, 96, 13, 98, 23, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[32, 65, 97, 66, 98, 35, 6, 7, 72, 41, 11, 75, 44, 48, 82, 18, 55, 88, 25, 28, 92, 93, 30, 62]"
66,Visit,24,"[96, 13, 98, 23, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 6, 7, 72, 11, 75, 82, 18, 88, 24, 25, 28, 92, 93, 30, 32, 97, 98, 35, 41, 44, 48, 55, 62]"
67,Visit,96,"[13, 98, 23, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 6, 7, 72, 11, 75, 82, 18, 88, 24, 25, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 55, 62]"
68,Push,26,"[26, 13, 98, 23, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 6, 7, 72, 11, 75, 82, 18, 88, 24, 25, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 55, 62]"
69,Visit,26,"[13, 98, 23, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 6, 7, 72, 11, 75, 82, 18, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 55, 62]"
70,Push,50,"[50, 13, 98, 23, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 6, 7, 72, 11, 75, 82, 18, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 55, 62]"
71,Visit,50,"[13, 98, 23, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 6, 7, 72, 11, 75, 82, 18, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
72,Visit,13,"[98, 23, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 6, 7, 72, 11, 75, 13, 82, 18, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
73,Visit,23,"[88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 6, 7, 72, 11, 75, 13, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
74,Push,5,"[5, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 6, 7, 72, 11, 75, 13, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
75,Visit,5,"[88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 6, 7, 72, 11, 75, 13, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
76,Push,40,"[40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 6, 7, 72, 11, 75, 13, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
77,Push,69,"[69, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 6, 7, 72, 11, 75, 13, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
78,Visit,69,"[40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 11, 75, 13, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
79,Push,89,"[89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 11, 75, 13, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
80,Push,74,"[74, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 11, 75, 13, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
81,Visit,74,"[89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
82,Push,31,"[31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
83,Push,14,"[14, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
84,Visit,14,"[31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
85,Push,37,"[37, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
86,Push,17,"[17, 37, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
87,Visit,17,"[37, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 41, 44, 48, 50, 55, 62]"
88,Visit,37,"[31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 62]"
89,Push,56,"[56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 62]"
90,Push,29,"[29, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 62]"
91,Visit,29,"[56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 62]"
92,Push,61,"[61, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 62]"
93,Visit,61,"[56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 61, 62]"
94,Push,86,"[86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 61, 62]"
95,Push,84,"[84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 61, 62]"
96,Push,85,"[85, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 61, 62]"
97,Visit,85,"[84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 61, 62]"
98,Push,45,"[45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 61, 62]"
99,Push,1,"[1, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 61, 62]"
100,Visit,1,"[45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 61, 62]"
101,Push,63,"[63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 61, 62]"
102,Push,45,"[45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 61, 62]"
103,Push,10,"[10, 45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 5, 69, 6, 7, 72, 74, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 61, 62]"
104,Visit,10,"[45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 5, 69, 6, 7, 72, 74, 10, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 61, 62]"
105,Push,52,"[52, 45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 5, 69, 6, 7, 72, 74, 10, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 55, 61, 62]"
106,Visit,52,"[45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 5, 69, 6, 7, 72, 74, 10, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 52, 55, 61, 62]"
107,Push,57,"[57, 45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 5, 69, 6, 7, 72, 74, 10, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 52, 55, 61, 62]"
108,Push,3,"[3, 57, 45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 5, 69, 6, 7, 72, 74, 10, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 52, 55, 61, 62]"
109,Visit,3,"[57, 45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 3, 5, 69, 6, 7, 72, 74, 10, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 52, 55, 61, 62]"
110,Visit,57,"[45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 3, 5, 69, 6, 7, 72, 74, 10, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 52, 55, 57, 61, 62]"
111,Push,43,"[43, 45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 3, 5, 69, 6, 7, 72, 74, 10, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 44, 48, 50, 52, 55, 57, 61, 62]"
112,Visit,43,"[45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 3, 5, 69, 6, 7, 72, 74, 10, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 43, 44, 48, 50, 52, 55, 57, 61, 62]"
113,Push,56,"[56, 45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 3, 5, 69, 6, 7, 72, 74, 10, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 43, 44, 48, 50, 52, 55, 57, 61, 62]"
114,Visit,56,"[45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 3, 5, 69, 6, 7, 72, 74, 10, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 43, 44, 48, 50, 52, 55, 56, 57, 61, 62]"
115,Push,19,"[19, 45, 63, 45, 84, 86, 56, 31, 89, 40, 88, 88, 96, 45, 58, 77, 85, 12, 10, 46, 90, 68, 99]","[65, 1, 66, 3, 5, 69, 6, 7, 72, 74, 10, 11, 75, 13, 14, 17, 82, 18, 85, 23, 88, 24, 25, 26, 28, 92, 93, 29, 30, 32, 96, 97, 98, 35, 37, 41, 43, 44, 48, 50, 52, 55, 56, 57, 61, 62]"
